id,subject,group_id,assigneeName,status,priority,created_at,updated_at,channel,organization_id,Product,Alert Severity,Product Platform,Product Category,Customer First Response (UTC)
1852,Infinity : Amazon EBS - Creation/Deletion of EBS snapshot (Non-Prod) (Medium),SRC - L1,Danna Sival,closed,high,"May 5, 2023, 08:06 AM","May 9, 2023, 12:04 AM",web,Infinity,aws__aws_ebs,medium,aws_platform,cloud_provider_/_service,
1851,Infinity : GuardDuty - High or Critical Severity Event,SRC - L1,Danna Sival,closed,high,"May 5, 2023, 07:54 AM","May 11, 2023, 03:04 AM",web,Infinity,aws__aws_guardduty,high,aws_platform,cloud_provider_/_service,
1850,Mazda : GuardDuty Medium Severity Event,SRC - L1,Danna Sival,closed,normal,"May 5, 2023, 06:31 AM","May 8, 2023, 10:04 AM",web,Mazda,aws__aws_guardduty,medium,aws_platform,cloud_provider_/_service,
1849,Bosch : CrowdStrike - Low Severity Incident Alert,SRC - L1,Danna Sival,closed,high,"May 5, 2023, 04:44 AM","May 16, 2023, 08:06 AM",web,Bosch,endpoint_security__edr___crowdstrike,low,aws_platform,endpointsecurityedr,
1848,Infinity - JumpCloud - A command was added to a device,SRC - L1,Gil Kamalakannan,closed,normal,"May 5, 2023, 02:26 AM","May 9, 2023, 01:06 AM",web,Infinity,identity_and_access_management__jumpcloud,medium,,identity_and_access_management,
1847,FOX - CrowdStrike - High severity alert,SRC - L1,Gil Kamalakannan,closed,high,"May 5, 2023, 12:18 AM","May 8, 2023, 02:07 AM",web,FOX,endpoint_security__edr___crowdstrike,high,,endpointsecurityedr,
1846,Infinity - JumpCloud - A user was created and added to a user group,SRC - L1,Gil Kamalakannan,closed,normal,"May 4, 2023, 11:53 PM","May 8, 2023, 01:05 AM",web,Infinity,identity_and_access_management__jumpcloud,medium,,identity_and_access_management,
1845,Infinity - GuardDuty - High or Critical Severity Event,SRC - L1,Gil Kamalakannan,closed,high,"May 4, 2023, 11:35 PM","May 10, 2023, 09:02 PM",web,Infinity,cloud_provider_/_service__aws_guardduty,high,aws_platform,cloud_provider_/_service,
1844,Mazda - GuardDuty Medium Severity Event,SRC - L1,Gil Kamalakannan,closed,normal,"May 4, 2023, 11:29 PM","May 31, 2023, 05:06 AM",web,Mazda,cloud_provider_/_service__aws_guardduty,medium,aws_platform,cloud_provider_/_service,
1843,FOX - Zscaler Private Access - Connection Request Timed Out,SRC - L1,Gil Kamalakannan,closed,normal,"May 4, 2023, 10:32 PM","May 7, 2023, 11:02 PM",web,FOX,ids_/_ips__zscaler,medium,,ids_/_ips,
1842,Infinity - JumpCloud - User's password changed,SRC - L1,Gil Kamalakannan,closed,normal,"May 4, 2023, 09:37 PM","May 7, 2023, 10:03 PM",web,Infinity,identity_and_access_management__jumpcloud,medium,,identity_and_access_management,
1841,Infinity - Jumpcloud - Admin privilege escalation over user's Device by Non admins(Critical),SRC - L1,Gil Kamalakannan,closed,high,"May 4, 2023, 09:05 PM","May 7, 2023, 10:03 PM",web,Infinity,identity_and_access_management__jumpcloud,critical,,identity_and_access_management,
1840,Infinity - JumpCloud - A user was updated,SRC - L1,Gil Kamalakannan,closed,normal,"May 4, 2023, 08:57 PM","May 7, 2023, 10:03 PM",web,Infinity,identity_and_access_management__jumpcloud,medium,,identity_and_access_management,
1839,Bosch - GuardDuty warning event,SRC - L1,Gil Kamalakannan,closed,high,"May 4, 2023, 08:35 PM","May 13, 2023, 06:02 PM",web,Bosch,cloud_provider_/_service__aws_guardduty,medium,aws_platform,cloud_provider_/_service,
1838,Mazda-GuardDuty Low Severity Event,SRC - L1,keren Mishra,closed,low,"May 4, 2023, 04:10 PM","May 31, 2023, 05:06 AM",web,Mazda,cloud_provider_/_service__aws_guardduty,low,aws_platform,cloud_provider_/_service,
1837,Re: FOX - UpGuard - Medium Severity Risk Detected,Orchestrator,Apple SRC - Orchestrator,closed,,"May 4, 2023, 02:03 PM","May 7, 2023, 10:03 PM",web,FOX,vulnerability_management__upguard,medium,,vulnerability_management,
1836,Suzuki- AWS EC2 - An instance was launched,SRC - L1,keren Mishra,closed,low,"May 4, 2023, 01:11 PM","May 15, 2023, 01:06 AM",web,Suzuki,cloud_provider_/_service__aws_ec2,low,,cloud_provider_/_service,
1835,Infinity-Multiple Jumpcloud alerts received by username:ritesh.kachave@Infinity.com,SRC - L1,keren Mishra,closed,low,"May 4, 2023, 01:00 PM","May 7, 2023, 10:03 PM",web,Infinity,identity_and_access_management__jumpcloud,low,aws_platform,identity_and_access_management,
1834,Re: FOX - UpGuard - Typosquat Registration Changed,SRC - L1,John brain,closed,high,"May 4, 2023, 12:06 PM","May 12, 2023, 08:04 AM",web,FOX,vulnerability_management__upguard,high,,vulnerability_management,
1833,Infinity- AWS Lambda - Function configuration was updated without GP (Critical) (Prod) and AWS Lambda - Function was Creation / Deletion without GP ,SRC - L1,keren Mishra,closed,high,"May 4, 2023, 11:40 AM","May 7, 2023, 10:03 PM",web,Infinity,cloud_provider_/_service__aws_lambda,critical,aws_platform,cloud_provider_/_service,
1832,Bosch : AWS CloudTrail - New Admin added,SRC - L1,Danna Sival,closed,high,"May 4, 2023, 08:41 AM","May 13, 2023, 06:02 PM",web,Bosch,aws__aws_cloudtrail,high,aws_platform,cloud_provider_/_service,
1831,Mazda - GuardDuty Low Severity Event,SRC - L1,Avi Golovaty,closed,low,"May 4, 2023, 06:34 AM","May 31, 2023, 11:02 PM",web,Mazda,cloud_provider_/_service__aws_guardduty,low,aws_platform,cloud_provider_/_service,
1830,Mazda : AWS CloudTrail - CreateAccessKey APIs,SRC - L1,Danna Sival,closed,high,"May 4, 2023, 06:33 AM","May 15, 2023, 02:08 AM",web,Mazda,aws__aws_cloudtrail,high,aws_platform,cloud_provider_/_service,
1829,Infinity - Google Workspace - Super Admin Login Detected,SRC - L1,Avi Golovaty,closed,high,"May 4, 2023, 06:19 AM","May 7, 2023, 08:05 AM",web,Infinity,productivity__google_workspace__gsuite_,critical,google_workspace,productivity,
1828,Infinity : Jumpcloud - Admin privilege escalation over user's Device(High),SRC - L1,Danna Sival,closed,high,"May 4, 2023, 05:54 AM","May 7, 2023, 08:05 AM",web,Infinity,identity_and_access_management__jumpcloud,medium,aws_platform,identity_and_access_management,
1827,Suzuki: AWS Security Group - Ingress rule was added,SRC - L1,Ben Chauhan,closed,high,"May 4, 2023, 02:37 AM","May 7, 2023, 10:03 PM",web,Suzuki,cloud_provider_/_service__aws_cloudtrail,high,aws_platform,cloud_provider_/_service,
1826,JumpCloud - A command was added to a device,SRC - L1,Ben Chauhan,closed,high,"May 4, 2023, 02:07 AM","May 7, 2023, 03:06 AM",web,Infinity,identity_and_access_management__jumpcloud,medium,,identity_and_access_management,
1825,Infinity - GuardDuty - High or Critical Severity Event,SRC - L1,Gil Kamalakannan,closed,high,"May 3, 2023, 11:24 PM","May 10, 2023, 09:02 PM",web,Infinity,cloud_provider_/_service__aws_guardduty,high,aws_platform,cloud_provider_/_service,
1824,Infinity - JumpCloud - A user was added to a user group,SRC - L1,Gil Kamalakannan,closed,normal,"May 3, 2023, 10:28 PM","May 7, 2023, 03:06 AM",web,Infinity,identity_and_access_management__jumpcloud,medium,,identity_and_access_management,
1823,Infinity: Cloudflare - Successful Account Logon Detected without GP IP,SRC - L1,Ben Chauhan,closed,high,"May 3, 2023, 10:06 PM","May 7, 2023, 03:06 AM",web,Infinity,waf_and_ddos_protection_services__cloudflare_,critical,,cloud_provider_/_service,
1822,Infinity: Jumpcloud - Admin privilege escalation over user's Device by Non admins(Critical),SRC - L1,Ben Chauhan,closed,high,"May 3, 2023, 09:37 PM","May 6, 2023, 10:02 PM",web,Infinity,identity_and_access_management__jumpcloud,critical,,identity_and_access_management,
1821,Simon - Fortigate - High Severity Alert,SRC - L1,Ben Chauhan,closed,high,"May 3, 2023, 09:18 PM","May 26, 2023, 09:05 AM",web,Simon,firewalls_and_security_groups__fortigate,high,,firewallsandsecuritygroups,
1820,Bosch - GuardDuty warning event,SRC - L1,Gil Kamalakannan,closed,high,"May 3, 2023, 09:16 PM","Jun 9, 2023, 07:07 AM",web,Bosch,cloud_provider_/_service__aws_guardduty,medium,aws_platform,cloud_provider_/_service,
1819,FOX - UpGuard - Medium Severity Risk Detected,SRC - L1,Gil Kamalakannan,closed,normal,"May 3, 2023, 08:40 PM","May 6, 2023, 10:02 PM",web,FOX,vulnerability_management__upguard,medium,,vulnerability_management,
1818,Infinity: JumpCloud - A user was updated,SRC - L1,Ben Chauhan,closed,high,"May 3, 2023, 07:49 PM","May 6, 2023, 09:02 PM",web,Infinity,identity_and_access_management__jumpcloud,low,,identity_and_access_management,
1817,CrowdStrike - High and Medium alert detected || EC2AMAZ-D0Q69LM,SRC - L1,Zack Kumar,closed,high,"May 3, 2023, 03:08 PM","May 14, 2023, 09:02 PM",web,Bosch,endpoint_security__edr___crowdstrike,medium,,endpointsecurityedr,
1816,FOX : JumpCloud - A device was deleted || A device was added to a user,SRC - L1,Zack Kumar,closed,normal,"May 3, 2023, 01:06 PM","May 10, 2023, 12:03 AM",web,FOX,identity_and_access_management__jumpcloud,medium,,,
1815,Bosch : AWS CloudTrail - User console login without MFA,SRC - L1,Zack Kumar,closed,high,"May 3, 2023, 11:33 AM","May 13, 2023, 06:02 PM",web,Bosch,aws__aws_cloudtrail,high,,cloud_provider_/_service,
1814,Mazda - GuardDuty Medium Severity Event,SRC - L1,Avi Golovaty,closed,normal,"May 3, 2023, 07:04 AM","May 15, 2023, 02:08 AM",web,Mazda,cloud_provider_/_service__aws_guardduty,medium,aws_platform,cloud_provider_/_service,
1813,FOX : Azure VM - A disk has been deleted,SRC - L1,Danna Sival,closed,high,"May 3, 2023, 06:11 AM","May 6, 2023, 11:02 AM",web,FOX,cloud_provider_/_service__azure_virtual_machines,medium,azure,cloud_provider_/_service,
1812,FOX : Azure Key Vault - A Key Vault Updated and Keys List Operation Attempted,SRC - L1,Danna Sival,closed,high,"May 3, 2023, 05:47 AM","May 6, 2023, 06:05 AM",web,FOX,identity_and_access_management__azure_active_directory,high,azure,identity_and_access_management,
1811,FOX : Azure Key Vault - Information About A Key Vault Retrieved,SRC - L1,Danna Sival,closed,high,"May 3, 2023, 05:31 AM","May 6, 2023, 06:05 AM",web,FOX,identity_and_access_management__azure_active_directory,medium,azure,identity_and_access_management,
1810,Apple SRC Activity Report- Infinity,SRC - L1,Avi Singh,closed,normal,"May 3, 2023, 05:25 AM","May 7, 2023, 10:03 PM",web,Infinity,Microsoft__src,,Microsoft_platfrom,Microsoft,
1808,Suzuki - Amazon CloudWatch - A log group has been deleted,SRC - L1,Ben Chauhan,closed,high,"May 3, 2023, 02:33 AM","May 6, 2023, 06:05 AM",web,Suzuki,cloud_provider_/_service__amazon_cloudwatch,medium,aws_platform,cloud_provider_/_service,
1807,Suzuki - Amazon CloudWatch - An alarm has been deleted ,SRC - L1,Gil Kamalakannan,closed,high,"May 3, 2023, 02:20 AM","May 6, 2023, 06:05 AM",web,Suzuki,cloud_provider_/_service__amazon_cloudwatch,high,aws_platform,cloud_provider_/_service,
1806,Suzuki - AWS CloudTrail - AWS Flow Logs deleted,SRC - L1,Gil Kamalakannan,closed,high,"May 3, 2023, 02:12 AM","May 6, 2023, 09:02 PM",web,Suzuki,cloud_provider_/_service__aws_cloudtrail,high,aws_platform,cloud_provider_/_service,
1805,Mazda - GuardDuty Low Severity Event,SRC - L1,Avi Golovaty,closed,low,"May 3, 2023, 01:53 AM","May 6, 2023, 03:05 AM",web,Mazda,cloud_provider_/_service__aws_guardduty,low,aws_platform,cloud_provider_/_service,
1804,FOX Linux - User Logged in as Root,SRC - L1,Ben Chauhan,closed,high,"May 3, 2023, 01:11 AM","May 6, 2023, 05:05 AM",web,FOX,endpoint_security__edr___linux,critical,,endpointsecurityedr,
1803,Infinity - Creation/Deletion of Dynamodb Table with GP (Info) (Prod),SRC - L1,Gil Kamalakannan,closed,normal,"May 3, 2023, 12:48 AM","May 6, 2023, 10:02 PM",web,Infinity,generic_/_other__temp,medium,aws_platform,cloud_provider_/_service,
1802,FOX: Azure Key Vault - Information About A Key Vault Retrieved,SRC - L1,Ben Chauhan,closed,high,"May 3, 2023, 12:07 AM","May 6, 2023, 01:05 AM",web,FOX,azure__azure_aks,medium,azure,cloud_provider_/_service,
1801,Infinity - Jumpcloud - Admin privilege escalation over user's Device(High),SRC - L1,Ben Chauhan,closed,high,"May 2, 2023, 11:52 PM","May 6, 2023, 01:05 AM",web,Infinity,identity_and_access_management__jumpcloud,medium,,identity_and_access_management,
1800,Infinity - GuardDuty - High or Critical Severity Event,SRC - L1,Gil Kamalakannan,closed,high,"May 2, 2023, 11:21 PM","May 6, 2023, 01:05 AM",web,Infinity,cloud_provider_/_service__aws_guardduty,high,aws_platform,cloud_provider_/_service,
1799,Infinity: JumpCloud - A user was added to a user group by Non-admins (Critical),SRC - L1,Ben Chauhan,closed,high,"May 2, 2023, 10:39 PM","May 6, 2023, 01:05 AM",web,Infinity,identity_and_access_management__jumpcloud,critical,,identity_and_access_management,
1798,Infinity: JumpCloud - A user was updated,SRC - L1,Ben Chauhan,closed,high,"May 2, 2023, 09:13 PM","May 6, 2023, 01:05 AM",web,Infinity,identity_and_access_management__jumpcloud,medium,,ids_/_ips,
1797,Infinity: JumpCloud - User's password changed,SRC - L1,Ben Chauhan,closed,high,"May 2, 2023, 08:48 PM","May 6, 2023, 01:05 AM",web,Infinity,identity_and_access_management__jumpcloud,medium,,identity_and_access_management,
1796,Simon Servers DNS traffic to unauthorized DNS servers,SRC - L1,Ben Chauhan,closed,high,"May 2, 2023, 08:22 PM","Jun 9, 2023, 07:07 AM",web,Simon,ids_/_ips__sta,critical,Microsoft_platfrom,ids_/_ips,
1795,Bosch - GuardDuty warning event ,SRC - L1,Gil Kamalakannan,closed,normal,"May 2, 2023, 07:03 PM","May 5, 2023, 11:03 PM",web,Bosch,cloud_provider_/_service__aws_guardduty,medium,aws_platform,cloud_provider_/_service,
1794,FOX : UpGuard - Critical Severity Risk Detected,SRC - L1,Zack Kumar,closed,high,"May 2, 2023, 04:17 PM","May 5, 2023, 11:03 PM",web,FOX,vulnerability_management__upguard,high,,vulnerability_management,
1793,Infinity : JumpCloud - A user was created by Non admins(Critical),SRC - L1,Zack Kumar,closed,high,"May 2, 2023, 01:09 PM","May 6, 2023, 01:05 AM",web,Infinity,identity_and_access_management__jumpcloud,high,,identity_and_access_management,
1792,FOX : Azure Network Security Groups - A Security Group rule was created or modified,SRC - L1,Danna Sival,closed,high,"May 2, 2023, 10:28 AM","May 5, 2023, 10:03 PM",web,FOX,firewalls_and_security_groups__azure_network_security_groups,medium,azure,firewallsandsecuritygroups,
1791,FOX : JumpCloud - JumpCloud Protect app device was deleted,SRC - L1,Danna Sival,closed,high,"May 2, 2023, 08:18 AM","May 5, 2023, 10:03 PM",web,FOX,identity_and_access_management__jumpcloud,high,aws_platform,identity_and_access_management,
1790,Infinity : Cloudflare - Successful Account Logon Detected without GP IP,SRC - L1,Danna Sival,closed,high,"May 2, 2023, 07:45 AM","May 6, 2023, 01:05 AM",web,Infinity,waf_and_ddos_protection_services__cloudflare_,high,aws_platform,cloud_provider_/_service,
1789,Mazda - GuardDuty medium alert ,SRC - L1,Avi Golovaty,closed,high,"May 2, 2023, 07:10 AM","May 6, 2023, 11:02 PM",web,Mazda,cloud_provider_/_service__aws_guardduty,medium,aws_platform,cloud_provider_/_service,
1788,Bosch : AWS CloudTrail - IAM policy changes,SRC - L1,Danna Sival,closed,high,"May 2, 2023, 06:58 AM","May 5, 2023, 04:02 PM",web,Bosch,aws__aws_cloudtrail,medium,aws_platform,cloud_provider_/_service,
1787,FOX: Azure Key Vault - Secret Updated Successfully,SRC - L1,Ben Chauhan,closed,high,"May 2, 2023, 02:09 AM","May 5, 2023, 03:08 AM",web,FOX,cloud_provider_/_service__azure_resource_groups,critical,azure,cloud_provider_/_service,
1786,Infinity - GuardDuty - Medium Severity Event,SRC - L1,Avi Golovaty,closed,normal,"May 2, 2023, 01:30 AM","May 5, 2023, 05:06 AM",web,Infinity,cloud_provider_/_service__aws_guardduty,medium,aws_platform,cloud_provider_/_service,
1785,Infinity - GuardDuty - Medium Severity Event,SRC - L1,Avi Golovaty,closed,normal,"May 2, 2023, 01:19 AM","May 5, 2023, 05:06 AM",web,Infinity,cloud_provider_/_service__aws_guardduty,medium,aws_platform,cloud_provider_/_service,
1784,Simon: STA - Data loss - No logs from DR servers(1.x),SRC - L1,Ben Chauhan,closed,high,"May 2, 2023, 01:00 AM","May 26, 2023, 07:07 AM",web,Simon,Microsoft__sta,critical,,ids_/_ips,
1783,Infinity: GuardDuty - High or Critical Severity Event,SRC - L1,Ben Chauhan,closed,high,"May 1, 2023, 11:42 PM","May 5, 2023, 02:05 AM",web,Infinity,aws__aws_guardduty,critical,aws_platform,cloud_provider_/_service,
1782,FOX: VM - A Virtual Machine was deleted,SRC - L1,Ben Chauhan,closed,high,"May 1, 2023, 11:15 PM","May 5, 2023, 01:06 AM",web,FOX,cloud_provider_/_service__azure_virtual_machines,medium,azure,cloud_provider_/_service,
1781,Infinity:JumpCloud - A user was added to a user group,SRC - L1,Ben Chauhan,closed,high,"May 1, 2023, 10:05 PM","May 5, 2023, 12:04 AM",web,Infinity,identity_and_access_management__jumpcloud,medium,,identity_and_access_management,
1780,Infinity: JumpCloud - User's password changed,SRC - L1,Ben Chauhan,closed,high,"May 1, 2023, 09:46 PM","May 5, 2023, 12:04 AM",web,Infinity,identity_and_access_management__jumpcloud,medium,Microsoft_platfrom,identity_and_access_management,
1779,Simon: Fortigate - High Severity Alert,SRC - L1,Ben Chauhan,closed,high,"May 1, 2023, 08:36 PM","May 26, 2023, 09:05 AM",web,Simon,firewalls_and_security_groups__fortigate,high,Microsoft_platfrom,firewallsandsecuritygroups,
1778,Simon: STA - Unusual connections rate from blacklisted IPs,SRC - L1,Ben Chauhan,closed,high,"May 1, 2023, 08:27 PM","May 26, 2023, 10:03 AM",web,Simon,Microsoft__sta,medium,aws_platform,ids_/_ips,
1777,Mivtach: Fortigate - More than usual denied actions,SRC - L1,Ben Chauhan,closed,high,"May 1, 2023, 08:03 PM","Jun 9, 2023, 07:07 AM",web,Simon,firewalls_and_security_groups__fortigate,medium,Microsoft_platfrom,firewallsandsecuritygroups,
1776,CrowdStrike - Low and Informational alert detected || JUNY,SRC - L1,keren Mishra,closed,high,"May 1, 2023, 06:33 PM","May 5, 2023, 04:04 AM",web,Bosch,endpoint_security__edr___crowdstrike,low,end_point_operating_system,endpointsecurityedr,
1775,Infinity - Cloudflare - Successful Account Logon Detected without GP IP,SRC - L1,keren Mishra,closed,normal,"May 1, 2023, 03:33 PM","May 5, 2023, 05:06 AM",web,Infinity,waf_and_ddos_protection_services__cloudflare_,medium,google_workspace,waf_and_ddos_protection_services,
1774,Bosch - GuardDuty warning event,SRC - L1,Avi Golovaty,closed,high,"May 1, 2023, 07:38 AM","May 31, 2023, 05:06 AM",web,Bosch,cloud_provider_/_service__aws_guardduty,medium,aws_platform,cloud_provider_/_service,
1773,Infinity - Jumpcloud - Admin privilege escalation over user's Device ,SRC - L1,Avi Golovaty,closed,high,"May 1, 2023, 05:06 AM","May 5, 2023, 05:06 AM",web,Infinity,identity_and_access_management__jumpcloud,high,end_point_operating_system,identity_and_access_management,
1772,Infinity - Jumpcloud - Admin privilege escalation over user's Device,SRC - L1,Avi Golovaty,closed,high,"May 1, 2023, 04:14 AM","May 5, 2023, 05:06 AM",web,Infinity,identity_and_access_management__jumpcloud,high,end_point_operating_system,identity_and_access_management,
1771,Infinity : GuardDuty - High or Critical Severity Event',SRC - L1,Zack Kumar,closed,normal,"May 1, 2023, 12:12 AM","May 5, 2023, 05:06 AM",web,Infinity,aws__aws_guardduty,high,,,
1770,Mivtach: Fortigate - Log Type 'UTM' Detected,SRC - L1,Ben Chauhan,closed,high,"Apr 30, 2023, 11:55 PM","Jun 9, 2023, 07:07 AM",web,Simon,firewalls_and_security_groups__fortigate,critical,,firewallsandsecuritygroups,
1769,Infinity: JumpCloud - User's password changed,SRC - L1,Ben Chauhan,closed,high,"Apr 30, 2023, 10:40 PM","May 5, 2023, 01:06 AM",web,Infinity,identity_and_access_management__jumpcloud,medium,,identity_and_access_management,
1768,Infinity: JumpCloud - A user was added to a user group,SRC - L1,Ben Chauhan,closed,high,"Apr 30, 2023, 10:18 PM","May 5, 2023, 05:06 AM",web,Infinity,identity_and_access_management__jumpcloud,medium,,identity_and_access_management,
1767,Simon: STA - New HTTP method used,SRC - L1,Ben Chauhan,closed,high,"Apr 30, 2023, 09:23 PM","May 26, 2023, 10:03 AM",web,Simon,Microsoft__sta,medium,Microsoft_platfrom,Microsoft,
1766,Simon - Fortigate - High Severity Alert,SRC - L1,Zack Kumar,closed,high,"Apr 30, 2023, 08:58 PM","May 26, 2023, 10:03 AM",web,Simon,firewalls_and_security_groups__fortigate,high,,generic_/_other,
1765,Simon: STA - NIDS alert detected,SRC - L1,Ben Chauhan,closed,high,"Apr 30, 2023, 08:30 PM","May 26, 2023, 11:03 AM",web,Simon,Microsoft__sta,medium,Microsoft_platfrom,Microsoft,
1764,Simon: STA - Zeek Notice Detected,SRC - L1,Ben Chauhan,closed,high,"Apr 30, 2023, 07:55 PM","May 26, 2023, 11:03 AM",web,Simon,Microsoft__sta,medium,Microsoft_platfrom,Microsoft,
1763,Re: Simon - STA - Unusual administrator logins,SRC - L1,keren Mishra,closed,normal,"Apr 30, 2023, 02:44 PM","May 26, 2023, 11:03 AM",web,Simon,Microsoft__sta,medium,Microsoft_platfrom,Microsoft,
1762,Infinity - JumpCloud - A user was updated  ,SRC - L1,keren Mishra,closed,low,"Apr 30, 2023, 02:41 PM","May 5, 2023, 05:06 AM",web,Infinity,identity_and_access_management__jumpcloud,low,aws_platform,identity_and_access_management,
1761,Infinity-JumpCloud - User's password changed,SRC - L1,keren Mishra,closed,normal,"Apr 30, 2023, 02:16 PM","May 5, 2023, 02:05 AM",web,Infinity,identity_and_access_management__jumpcloud,medium,aws_platform,identity_and_access_management,
1760,FOX : Azure Key Vault - Information About A Key Vault Retrieved,SRC - L1,keren Mishra,closed,normal,"Apr 30, 2023, 01:51 PM","May 4, 2023, 11:02 PM",web,FOX,cloud_provider_/_service__azure_aks,medium,azure,cloud_provider_/_service,
1759,Bosch - GuardDuty warning event,SRC - L1,keren Mishra,closed,high,"Apr 30, 2023, 01:24 PM","May 5, 2023, 03:08 AM",web,Bosch,cloud_provider_/_service__aws_guardduty,medium,aws_platform,cloud_provider_/_service,
1758,Infinity - JumpCloud -A JumpCloud user account has been locked,SRC - L1,Avi Golovaty,closed,normal,"Apr 30, 2023, 07:03 AM","May 5, 2023, 12:04 AM",web,Infinity,identity_and_access_management__jumpcloud,medium,end_point_operating_system,identity_and_access_management,
1756,Bosch - GuardDuty warning event,SRC - L1,Avi Golovaty,closed,high,"Apr 30, 2023, 06:04 AM","May 5, 2023, 02:05 AM",web,Bosch,cloud_provider_/_service__aws_guardduty,medium,aws_platform,cloud_provider_/_service,
1754,Bosch - AWS CloudTrail - IAM policy changes,SRC - L1,Avi Golovaty,closed,normal,"Apr 30, 2023, 05:35 AM","May 3, 2023, 09:05 AM",web,Bosch,identity_and_access_management__aws_iam,medium,aws_platform,identity_and_access_management,
1753,Infinity - Jumpcloud - Admin privilege escalation over user's Device(High),SRC - L1,Zack Kumar,closed,normal,"Apr 30, 2023, 02:44 AM","May 3, 2023, 07:05 AM",web,Infinity,identity_and_access_management__jumpcloud,medium,,identity_and_access_management,
1752,Toyota - Apple SRC Onboarding,SRC - L1,John brain,closed,high,"Apr 30, 2023, 02:17 AM","Sep 15, 2023, 06:03 AM",web,Toyota,Microsoft__src,,Microsoft_platfrom,Microsoft,
1751,Infinity - JumpCloud -A JumpCloud user account has been locked,SRC - L1,Zack Kumar,closed,normal,"Apr 30, 2023, 01:13 AM","May 3, 2023, 06:06 AM",web,Infinity,identity_and_access_management__jumpcloud,low,,identity_and_access_management,
1750,Bosch - GuardDuty warning event,SRC - L1,Gil Kamalakannan,closed,high,"Apr 29, 2023, 01:45 PM","May 5, 2023, 07:02 PM",web,Bosch,cloud_provider_/_service__aws_guardduty,medium,aws_platform,cloud_provider_/_service,
1749,Infinity - JumpCloud - A user was updated,SRC - L1,Gil Kamalakannan,closed,normal,"Apr 29, 2023, 11:29 AM","May 3, 2023, 05:04 AM",web,Infinity,identity_and_access_management__jumpcloud,medium,,identity_and_access_management,
1748,Infinity - GuardDuty - High or Critical Severity Event,SRC - L1,Gil Kamalakannan,closed,high,"Apr 29, 2023, 11:11 AM","May 5, 2023, 12:04 AM",web,Infinity,cloud_provider_/_service__aws_guardduty,high,aws_platform,cloud_provider_/_service,
1747,Infinity-Amazon EBS - Creation/Deletion of EBS snapshot ,SRC - L1,keren Mishra,closed,low,"Apr 29, 2023, 09:02 AM","May 3, 2023, 07:05 AM",web,Infinity,cloud_provider_/_service__aws_ebs,medium,aws_platform,cloud_provider_/_service,
1746,Infinity : JumpCloud - A user was added to a user group,SRC - L1,keren Mishra,closed,low,"Apr 29, 2023, 08:12 AM","May 3, 2023, 06:06 AM",web,Infinity,identity_and_access_management__jumpcloud,low,aws_platform,identity_and_access_management,
1745,Bosch : GuardDuty warning event,SRC - L1,keren Mishra,closed,high,"Apr 29, 2023, 06:24 AM","Jun 9, 2023, 07:07 AM",web,Bosch,cloud_provider_/_service__aws_guardduty,medium,aws_platform,cloud_provider_/_service,
1744,Re: Infinity - A user was added to a user group,SRC - L1,keren Mishra,closed,,"Apr 29, 2023, 05:41 AM","May 3, 2023, 07:05 AM",web,Infinity,identity_and_access_management__jumpcloud,low,aws_platform,identity_and_access_management,
1743,Infinity - JumpCloud - A user was updated,SRC - L1,keren Mishra,closed,low,"Apr 29, 2023, 05:36 AM","May 3, 2023, 07:05 AM",web,Infinity,identity_and_access_management__jumpcloud,low,aws_platform,identity_and_access_management,
1742,Infinity-Google Workspace - Admin login/password change activity detected with out GP,SRC - L1,keren Mishra,closed,high,"Apr 29, 2023, 02:35 AM","May 5, 2023, 01:06 AM",web,Infinity,productivity__google_workspace__gsuite_,high,google_workspace,productivity,
1741,Infinity : Google Workspace - Super Admin Login Detected,SRC - L1,Danna Sival,closed,high,"Apr 29, 2023, 01:15 AM","May 5, 2023, 01:06 AM",web,Infinity,productivity__google_workspace__gsuite_,critical,google_workspace,identity_and_access_management,
1740,Infinity : JumpCloud - An Admin logged-in successfully without MFA,SRC - L1,Danna Sival,closed,high,"Apr 28, 2023, 11:54 PM","May 3, 2023, 05:04 AM",web,Infinity,identity_and_access_management__jumpcloud,critical,aws_platform,identity_and_access_management,
1739,FOX - UpGuard - Medium Severity Risk Detected,SRC - L1,Gil Kamalakannan,closed,high,"Apr 28, 2023, 05:08 PM","May 2, 2023, 11:04 AM",web,FOX,vulnerability_management__upguard,medium,,vulnerability_management,
1738,Bosch - GuardDuty warning event,SRC - L1,Gil Kamalakannan,closed,normal,"Apr 28, 2023, 11:57 AM","May 5, 2023, 07:02 PM",web,Bosch,cloud_provider_/_service__aws_guardduty,medium,aws_platform,cloud_provider_/_service,
1737,FOX - Linux - Software Installed via Package Manager,SRC - L1,Gil Kamalakannan,closed,normal,"Apr 28, 2023, 11:46 AM","May 1, 2023, 12:04 PM",web,FOX,endpoint_security__edr___linux,medium,,endpointsecurityedr,
1736,Infinity - GuardDuty - High or Critical Severity Event,SRC - L1,Gil Kamalakannan,closed,high,"Apr 28, 2023, 11:41 AM","May 5, 2023, 12:04 AM",web,Infinity,cloud_provider_/_service__aws_guardduty,high,aws_platform,cloud_provider_/_service,
